physical asset,location,ownership,commodity,Countries,status,USA states
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Affiliates,Geothermal energy,Canada,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Affiliates,Geothermal energy,Colombia,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Affiliates,Geothermal energy,Angola,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Affiliates,Geothermal energy,Australia,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Affiliates,Geothermal energy,Kazakhstan,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Affiliates,Geothermal energy,Nigeria,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Affiliates,Geothermal energy,Argentina,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Affiliates,Geothermal energy,Israel,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Affiliates,Geothermal energy,Japan,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Affiliates,Geothermal energy,Republic of Congo,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Affiliates,Geothermal energy,Mexico,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Affiliates,Hydrocarbons,USA,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Affiliates,Hydrocarbons,Canada,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Affiliates,Hydrocarbons,Colombia,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Affiliates,Hydrocarbons,Angola,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Affiliates,Hydrocarbons,Australia,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Affiliates,Hydrocarbons,Kazakhstan,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Affiliates,Hydrocarbons,Nigeria,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Affiliates,Hydrocarbons,Argentina,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Affiliates,Hydrocarbons,Israel,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Affiliates,Hydrocarbons,Japan,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Affiliates,Hydrocarbons,Republic of Congo,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Affiliates,Hydrocarbons,Mexico,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",TCF,Crude Oil,USA,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",TCF,Crude Oil,Canada,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",TCF,Crude Oil,Colombia,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",TCF,Crude Oil,Angola,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",TCF,Crude Oil,Australia,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",TCF,Crude Oil,Kazakhstan,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",TCF,Crude Oil,Nigeria,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",TCF,Crude Oil,Argentina,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",TCF,Crude Oil,Israel,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",TCF,Crude Oil,Japan,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",TCF,Crude Oil,Republic of Congo,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",TCF,Crude Oil,Mexico,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",TCF,Natural Gas,USA,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",TCF,Natural Gas,Canada,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",TCF,Natural Gas,Colombia,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",TCF,Natural Gas,Angola,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",TCF,Natural Gas,Australia,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",TCF,Natural Gas,Kazakhstan,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",TCF,Natural Gas,Nigeria,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",TCF,Natural Gas,Argentina,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",TCF,Natural Gas,Israel,,"['California', 'Delaware']"
