physical asset,location,ownership,commodity,Countries,status,USA states
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Crude Oil,Asia,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Natural Gas,USA,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Natural Gas,Canada,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Natural Gas,Guyana,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Natural Gas,Brazil,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Natural Gas,United Kingdom,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Natural Gas,Argentina,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Natural Gas,Middle East,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Natural Gas,Asia,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Bitumen,USA,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Bitumen,Canada,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Bitumen,Guyana,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Bitumen,Brazil,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Bitumen,United Kingdom,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Bitumen,Argentina,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Bitumen,Middle East,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Bitumen,Asia,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Petroleum Products,USA,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Petroleum Products,Canada,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Petroleum Products,Guyana,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Petroleum Products,Brazil,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Petroleum Products,United Kingdom,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Petroleum Products,Argentina,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Petroleum Products,Middle East,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Petroleum Products,Asia,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Petrochemicals,USA,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Petrochemicals,Canada,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Petrochemicals,Guyana,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Petrochemicals,Brazil,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Petrochemicals,United Kingdom,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Petrochemicals,Argentina,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Petrochemicals,Middle East,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Petrochemicals,Asia,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Specialty Products,USA,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Specialty Products,Canada,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Specialty Products,Guyana,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Specialty Products,Brazil,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Specialty Products,United Kingdom,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Specialty Products,Argentina,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Specialty Products,Middle East,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Specialty Products,Asia,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Hydrogen,USA,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Hydrogen,Canada,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Hydrogen,Guyana,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Hydrogen,Brazil,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Hydrogen,United Kingdom,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Hydrogen,Argentina,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Hydrogen,Middle East,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Hydrogen,Asia,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Biofuels,USA,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Biofuels,Canada,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Biofuels,Guyana,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Biofuels,Brazil,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Biofuels,United Kingdom,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Biofuels,Argentina,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Biofuels,Middle East,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Biofuels,Asia,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",ExxonMobil,Crude Oil,USA,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",ExxonMobil,Crude Oil,Canada,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",ExxonMobil,Crude Oil,Guyana,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",ExxonMobil,Crude Oil,Brazil,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",ExxonMobil,Crude Oil,United Kingdom,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",ExxonMobil,Crude Oil,Argentina,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",ExxonMobil,Crude Oil,Middle East,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",ExxonMobil,Crude Oil,Asia,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",ExxonMobil,Natural Gas,USA,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",ExxonMobil,Natural Gas,Canada,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",ExxonMobil,Natural Gas,Guyana,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",ExxonMobil,Natural Gas,Brazil,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",ExxonMobil,Natural Gas,United Kingdom,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",ExxonMobil,Natural Gas,Argentina,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",ExxonMobil,Natural Gas,Middle East,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",ExxonMobil,Natural Gas,Asia,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",ExxonMobil,Bitumen,USA,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",ExxonMobil,Bitumen,Canada,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",ExxonMobil,Bitumen,Guyana,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",ExxonMobil,Bitumen,Brazil,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",ExxonMobil,Bitumen,United Kingdom,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",ExxonMobil,Bitumen,Argentina,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",ExxonMobil,Bitumen,Middle East,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",ExxonMobil,Bitumen,Asia,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",ExxonMobil,Petroleum Products,USA,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",ExxonMobil,Petroleum Products,Canada,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",ExxonMobil,Petroleum Products,Guyana,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",ExxonMobil,Petroleum Products,Brazil,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",ExxonMobil,Petroleum Products,United Kingdom,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",ExxonMobil,Petroleum Products,Argentina,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",ExxonMobil,Petroleum Products,Middle East,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",ExxonMobil,Petroleum Products,Asia,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",ExxonMobil,Petrochemicals,USA,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",ExxonMobil,Petrochemicals,Canada,,
